cube,imperfect_lines,orbit_size,solver_result,solve_seconds,drat_trim,verify_seconds,proof_bytes,proof_sha256
111,1,2,3,6,7,15,36,UNSAT,12.4,VERIFIED,76.8,57357770,cc4f759ad7d590879c9717600bd89f9e8b32415c904490126db8868d83a986c7
112,1,2,3,6,7,16,36,UNSAT,9.2,VERIFIED,10.2,35685647,89d4ad757e3ec76934667327bfd98f2dba93c7688e12136ed0dc349e5753fe90
113,1,2,3,6,8,9,36,UNSAT,3.6,VERIFIED,3.8,3090347,e1fe08e35e80a2e11d02b197fa3324db05c47493c1a4d7ed7d85834164a47fdf
114,1,2,3,6,8,10,36,UNSAT,6.3,VERIFIED,29.9,6910158,5058c89ec346bc16f4a0fda616567b0f67fd79837bbae14aede8ea39142ee301
115,1,2,3,6,8,11,36,UNSAT,15.0,VERIFIED,114.6,160411874,12cfaf46116a231e317b0d62714ba22d56e3f2c85c3573c32a475c0a5426a7c3
116,1,2,3,6,8,12,36,UNSAT,12.1,VERIFIED,102.9,45405977,44f2808dce9c89bedea500654237c2c35784563571b0a0a39b0c9deb597b1929
117,1,2,3,6,8,13,36,UNSAT,12.1,VERIFIED,43.0,25362424,586183df148e011e66e8f1bf9a83f7c9a4569628fbb2fed38beacd3b5f0c74b9
118,1,2,3,6,8,14,36,UNSAT,5.9,VERIFIED,24.8,6630461,99f6f1ddd42f39d19138b9c03483c00232434a7fa5927318add58349d22cb398
119,1,2,3,6,8,15,36,UNSAT,8.4,VERIFIED,8.3,26928803,a4403ca4b324ed4fd185cad5cf4bf5b0a3d8e09e693b39cfc04308130d178c80
120,1,2,3,6,8,16,36,UNSAT,13.0,VERIFIED,90.6,157311338,6d2e0301369ea13936eefcd8b282856d870a05c09eaf8870f7f6566e6e938c15
121,1,2,3,6,9,10,36,UNSAT,19.4,VERIFIED,130.4,30765417,99c46feb4b6870f0b4cc183cf7a719ae3f641fe040920493dca2887b641ae6c1
122,1,2,3,6,9,11,36,UNSAT,14.6,VERIFIED,114.3,48076838,7b9eb0d6546b227c43cee1791db3383c7b7fe7b278ad1a194f1a2cc973e6be1a
123,1,2,3,6,9,12,36,UNSAT,24.8,VERIFIED,232.8,33516614,1704f2dc8e3f7957952acea79f27ad7702ef94a29717ce554d02c68cba612fcd
124,1,2,3,6,9,13,36,UNSAT,19.7,VERIFIED,112.1,172586750,11b2dee78339c6d935a4c603a6fdda00230089c08796f8d4e2c96bf38664e7f3
125,1,2,3,6,9,14,36,UNSAT,14.7,VERIFIED,172.8,28050378,0d2d438514155e7867ddbcb1d56cb8beba3a02eab42485490c2fa231c0544534
126,1,2,3,6,9,15,36,UNSAT,17.9,VERIFIED,156.9,37890941,bd0a7955d31ee65839be92f8e6ab49495d3d03784646a9996a55a562ea016ebf
127,1,2,3,6,9,16,36,UNSAT,13.3,VERIFIED,114.8,60136318,5ca066121b4cbea261a620a3b6ad7a9aa57f9fbabeecabf787bc1067e1c6c453
128,1,2,3,6,10,11,36,UNSAT,17.6,VERIFIED,256.9,89219042,eccc05a21166538ea63ce8a4d26686398af2fb37fcb51ccc7d6abb619eea6069
129,1,2,3,6,10,12,36,UNSAT,8.6,VERIFIED,164.1,17981755,ef9d2f0f520d2eb33b36e820f9c0bb0c81d918fbd10681c4ed163bb21eacc84b
130,1,2,3,6,10,13,36,UNSAT,19.6,VERIFIED,127.1,31545105,abd8120bfb2e28f55b4a40ac8968c5a5f12852fd6df6ea4d9e5d4e92cd2f0b45
131,1,2,3,6,10,14,36,UNSAT,8.8,VERIFIED,143.6,27221293,3841f4037ec8a6c604c7e8fd619b4d049900d3c616a4d1d5c2aa3fc7b23ce38c
132,1,2,3,6,10,15,36,UNSAT,14.1,VERIFIED,83.0,30413021,828dbcb8004e89d9b8dd389d5db5a2cc6d8be999eaf58e864f82b87a1410c7cb
133,1,2,3,6,10,16,36,UNSAT,9.0,VERIFIED,107.4,37262304,2c0f499761ff89ae2001ef26b4fb65b513349cbef6e18105002a4624b6396e36
134,1,2,3,6,11,12,36,UNSAT,16.4,VERIFIED,74.1,37833655,a2616d4ecf23c5698fc3c24f94bd653c90296c9c559b22bcc9df51917d63541f
135,1,2,3,6,11,13,36,UNSAT,17.1,VERIFIED,224.4,31589515,3c3a6ece0bde8210c721423a8fb94a5942d41e4a7b8c6fc70dfae293a5167e16
136,1,2,3,6,11,14,36,UNSAT,14.6,VERIFIED,66.6,42619542,848cdcfe075f229bece1224508c6dd1a4659f4e4797bf1e5a5040f653a8d50f2
137,1,2,3,6,11,15,36,UNSAT,17.5,VERIFIED,148.3,38197412,c606750f72ca55528ad50fab8e628deb48673e32f72ff10c3356b7538883cf70
138,1,2,3,6,11,16,18,UNSAT,11.2,VERIFIED,33.7,32221241,2e500e9068c55c354594866575e856ce8dab7da670115677159d37b0c663fe67
139,1,2,3,6,12,13,36,UNSAT,25.8,VERIFIED,92.5,44655582,e7d2bbf3089772b4d9d8c6b907d508138d83d634e51bec92f196dbe8cc79ef6a
140,1,2,3,6,12,14,36,UNSAT,8.3,VERIFIED,56.2,7058402,d74884bba34be2993ecf48577ee34cbb4a05b71c081d89bb314117b24b6a2715
141,1,2,3,6,12,15,36,UNSAT,19.6,VERIFIED,198.6,161307527,2e8c835de17806025bbbc23e5521bc6030e6f0cad6eaa91f3eda928206fbf7a2
142,1,2,3,6,13,14,36,UNSAT,12.3,VERIFIED,28.7,53352565,28881da2767dc51d2d5b04e9edbe00f0c6d63c146d3f1df02c59c6019ffd84ba
143,1,2,3,6,13,15,36,UNSAT,10.7,VERIFIED,62.9,30318264,b4b42ae8c6b85f28f07cb72ff54182f6d0c541db906647afd6f9ab19c2be88a6
144,1,2,3,6,14,15,36,UNSAT,12.3,VERIFIED,98.7,36254577,4d6755eff3c8b76a18309ef2b70fe96213d5c5ce839969c3029dce97c8989535
145,1,2,3,7,8,9,18,UNSAT,4.0,VERIFIED,2.0,5444976,d84449517549a1f8bc6d92a780c678102c34dc9ee3116ddbc3e5c990c3ad76b5
146,1,2,3,7,8,10,36,UNSAT,8.5,VERIFIED,38.2,8310309,e15c7419a3972220b8ee547cd41280ba7bdf02fb2a040666ae57502532be6f30
147,1,2,3,7,8,11,36,UNSAT,23.7,VERIFIED,104.7,31495350,309b2f77b89216a010ac48f124e6bc4788f72eb69a4190bf97e9844ea9c0bf64
148,1,2,3,7,8,12,36,UNSAT,18.1,VERIFIED,190.5,35839443,66a59b2d4971f0bcc46a81226a01cf8d12cc55848c27f0cd7884f188dc490f69
149,1,2,3,7,8,13,36,UNSAT,15.2,VERIFIED,178.7,30175776,27acedf909f27b04449ef0049cb783a6c52ec5c56463a1c3afb3ee08babdbbf0
150,1,2,3,7,8,14,36,UNSAT,17.1,VERIFIED,88.4,36124140,6c7f91fc78745061c75d7d68e8af5246189f089a1edef2f096155c46152f7740
151,1,2,3,7,8,15,36,UNSAT,21.1,VERIFIED,211.6,48529778,9f444b4951c054c819f07d692099bc9af39eae0dc1869dd7413125b2675187a8
152,1,2,3,7,9,10,36,UNSAT,5.9,VERIFIED,54.2,7454219,2497642ff359394bc7e1f91da434942d2d184098fa82bc650763e4b66ecce1a0
153,1,2,3,7,9,11,36,UNSAT,10.3,VERIFIED,42.8,8115182,3664bb8d33a68e5edd4523b3267cf34625a2eb91592c8cdfaa2610ecb27873de
154,1,2,3,7,9,12,36,UNSAT,23.3,VERIFIED,56.9,32604062,1c4bd1f61106ed55ce36a3a845e466d7b9133bf96754838fbb66536058842b4e
155,1,2,3,7,9,13,36,UNSAT,24.2,VERIFIED,145.8,33833767,ef8cb45353419e0170b387a2cdbf154cc3f70dc9b2142267af56dbdebf56abc7
156,1,2,3,7,9,14,36,UNSAT,17.9,VERIFIED,61.9,42632281,b82bc25ea6b3e1c1237c4fcf3ad40d388f350c4af1363fb7d2f8dfc7bfebc838
