graph6	class	class_sizes
Q???C@?GCoQ_[?IGGS?U?@c?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?IGGS?S_@S?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?IG@SAC_@S?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?IG?sAG_?s?J??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?IGGK?E_@c?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?IG?kAE?@c?IO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?IG?k?M?Ac@AO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?IG?[AI?@c?IO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?IG?[AA_@c?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?IGGE?K_Ao?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?IGGE?E_B_?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?IG@EAK??s?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?IG@EAE?@c?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?IG?e?S_Oo?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?IG?UAG_Ao?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?IG?MAE?@c?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?IG?M?S_P_?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?OgDO?F?@S?KO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?Og?U@O_@o?L??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?Og?M@C_BO?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?Gg@c?[??s@@O?	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?GgGK?E_BC?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?Gg?[AA_BC?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?Gg@EAG_@o?J??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?Gg?MAC_BO?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?OW?Y@O_@g?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?OW?Y@C_B_?K_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?GWHC?E_@c?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?GWGS?U?@c?KO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?GWGS?E_BC?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?GW@SAW?@c?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?GW@SAO_@c?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?GW@S?Q_@c@E??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?GWGE?S_@o?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?GW@EAC_@o?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?OK@Q@W??w?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?OK@Q?R?H_?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?OKCI?T?@o?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?OK@I@E?@g?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?OK@I?T?H_?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_[?OK@I?F?H_?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?Y?Co?I_?w?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?Y?Co?H_?w?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?Y?Cg?L??k?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?Y?CW?M?@K?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?Y?CW?J?@c?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?Y?CW?I_@g?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?Y?Cc?K_?w?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?Y?CS?J?@c?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?Y?CK?M?@c?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?Y?CK?L?@c?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?Y?Ca?M??w?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?Y?Ca?L??w?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?Y?CI?M?@g?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?Y?CE?F?@c?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?X?DC?K_?w?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?X?CS?R??s?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?X?CK?T?@c?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?X?CK?L?Ac?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?X?CI?K_?w?I_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?J?CSAD??s?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?J?CSAB?@c?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?J?CKAD?@c?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?W_D_?K_?[?B_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?W_D_?I_?w?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?W_D_?H_?s?B_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?W_DO?E_@K?D_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?W_CW?[?@K?@o?	T2	-
Q???C@?GCoQ_U?W_DC?D_@o?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?W_Cc?R??s?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?W_Ca?K_?w?H_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?W_CQ?D_@W?L??	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?W_CI?E_@g?K_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?W_CE?R?@o?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?P_Ca@A_?w?I_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?B_?sBA??s?_o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?WO?w?W_?k?a_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?WOCc?T??s?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?WOCc?F?Ac?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?WOCS?X??s?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?WODA?F?@g?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?WOCa?S_@g?B_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?IOCSAH??s?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?POCg@D?Ac?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?OoCg?W_?k?a_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?OoCI@G_@g?I_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?WGCg?F?Ac?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?WGDA?F?@o?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?WG@E@E?@c?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?BGCc@E?Oc?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?Og@W@D?HC?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?OgDC@K??s?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?OgDC@E?@c?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?AgKC@I??s?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?OWCK@K?Ac?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?AWKG?D_@c?e??	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?AW?w@D?Oc?cO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?AWKC?E_@c?e??	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?AW?s@E?Oc?cO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?WCD_?L??w?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?WCCW?I_@g?I_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?WCCa?L??w?J??	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?WCCI?T?@g?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?WCCI?F?@g?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?ICCSAD?@o?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_U?ICCEAK??w?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_R?BGM?@E??k?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_R?BGKO@E??k?PO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_R?BGKC@E?Cc?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_R?BGGS@E??s?oO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_F?Y?GW?F?@c?_o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_F?R?KO@E??[?Ao?	T2	-
Q???C@?GCoQ_F?R?KO@A_?w?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_F?R?KG@C_?w?Ao?	T2	-
Q???C@?GCoQ_F?R?KG?E_?k?a_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_F?R?GW@E??k?_o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_F?R?GW@B?Gc?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_F?R?GW@A_Gg?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_F?R?KA@E??w?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_F?Q_K_@E??k?@o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_F?Q_K_@D??s?@o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_F?Q_KO?K_?[?`_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_F?Q_GS?F?GS?cO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_F?QOK_@D??s?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_F?QOCgAD?Gc?Ao?	T2	-
Q???C@?GCoQ_F?QOCg@D?Oc?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_F?QOGS@K??s?_o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_F?BOKGAD?Gc?Ao?	T2	-
Q???C@?GCoQ_F?BOKG@D?Oc?Ao?	T2	-
Q???C@?GCoQ_F?Ao?wBC?OK?_o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_F?QGGS@E??s?cO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_W_IG?U?e?PC?L??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Y?D_?K_?[?B_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Y?DO?L??[?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Y?DO?K_?[?D_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Y?DO?E_@K?D_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Y?DO?D_@S?D_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Y?Cg?U??k?Co?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Y?CW?[?@K?@o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Y?@W?E_HG?Co?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Y?DC?L??s?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Y?DC?F?@c?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Y?DC?D_@o?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Y?CS?R?@S?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Y?@K?B_H_?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Y?Ca?J?Ao?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Y?CE?R?@c?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_R?D_@E??k?@o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_R?D_@D??[?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_R?D_@B??k?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_R?D_@C_?[?B_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_R?D_@@_?s?B_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_R?DA@A_?w?E_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_R?DA@@_?w?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Q_DO@I?@K?@o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Q_DO@B?@K?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Q_DO@A_@W?Co?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Q_DA@G_@W?B_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Q_DA@A_@W?E_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Q_CQ@A_@W?K_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Q_CQ@@_@W?L??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WOD_?X??s?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WODO?E_@K?K_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WO@W?S_HG?Co?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WODC?X?@c?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WODC?J?@c?IO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WODC?Q_@c?E_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WODC?B_@c?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WOCS?R?BC?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WOCS?D_BC?L??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WOCS?B_BC?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WO@K?P_H_?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WODA?R?@c?E_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WOCQ?Q_BG?E_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WO?Y?W_BG?a_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WOCE?F?BC?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WOCE?E_BG?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QOD_?I_?k?a_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QO@c@I?Gc?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QO?[@P?HC?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QODA@G_@g?B_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QODA@C_@g?D_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QODA@@_@g?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QOCI@G_@g?I_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QOCI@C_@g?K_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QOCI@@_@g?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OoCW@W?AK?Co?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OoCQ@O_BG?D_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OoCQ@@_BG?L??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OoCI@O_BG?E_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OoCI@@_BG?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WGDO?D_@S?L??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WGDG?J?@c?IO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WGDG?P_@c?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WGDG?B_@c?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WGCW?R?BC?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WGCW?D_BC?L??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WGCW?B_BC?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WG@K?Q_H_?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WGDA?R?@o?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WGCI?R?@c?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WGCI?F?BC?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QG@o@D?GS?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QG@W@D?HC?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QGDC@K??s?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QGCc@E?Ac?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QGCS?S_HO?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QG@S@E?@S?cO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QG@S?M?GS?cO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QG@S@C_HO?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QG@K@E?@c?cO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QG@K?M?Gc?cO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QGDA@G_@o?B_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QGDA@A_@o?E_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QGCE@G_@o?J??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QGCE@C_@o?L??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_QGCE@A_@o?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Og@W@P?HC?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OgCS@A_BC?L??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Og@S@W?GS?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Og@S@Q?@S?cO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Og@S@O_HO?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OgCK@S?@S?KO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Og?[@Q?BC?cO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Og?[@A_J??KO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OgCQ@A_BO?K_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OgCE@E?BC?L??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OgCE@O_@o?L??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OgCE@A_B_?L??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_Gg?U@O_PO?L??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OWDG?P_H_?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OW@W@D?HC?KO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OWDC@K??s?KO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OW@c@W?Gc?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OW@c@Q?Gc?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OWCS?E_J??KO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OWCK@S?@c?KO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OWCK@C_B_?KO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OWCI@O_B_?E_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OWCI@C_B_?K_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OWCE@O_B_?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_OWCE@C_B_?L??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WCDG?U?@K?E_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WCDG?R?@c?E_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WCDG?W_?w?E_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WCCW?Q_BG?E_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WCCW?B_BG?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WCCK?Q_B_?E_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WCDA?R?@g?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_S_WCCI?R?@g?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_Q_X?@a@A_?w?Q_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_Q_X?@a@@_?w?R??	E	[12, 11, 11, 11]
Q???C@?GCoQ_Q_W_AQ@G_@W?H_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_Q_W_AQ@A_@W?K_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_Q_W_AQ@@_@W?L??	E	[12, 11, 11, 11]
Q???C@?GCoQ_Q_POD_?a_?k?a_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_Q_PGD_?F??s?oO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_Q_OW?s@W??s?oO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_Y?Gg?I_?k?a_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_R?K_@B??k?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_Q_K_?K_?[?`_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_Q_KO@I?@K?@o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_Q_KG@K?@K?@o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_Q_KG?J??k?cO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_Q_KG?E_HG?Co?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_Q_KC?J??s?cO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_Q_Gc@K?GS?@o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_Q_Gc@I??s?_o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_Q_KA@K?@W?@o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_Q_CQ@I?@W@?o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_QOK_?I_?k?a_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_QOGo@I?GK?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_QOKG@K?@K?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_QOKG@H?@c?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_QOKG?L?@c?_o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_QOKG@G_@g?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_QOGc@I?Gc?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_AoKOAH??[?cO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_AoGoB@??[?cO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_AoGgB@??k?cO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_AoGKBC?HC?Co?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_@oGW@P?@K@_O?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_QGKC@A_@c?F??	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_QGGc@K?GS?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_QGGc@I?Gc?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_QGGc@G_Go?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_QGGS@E?@S?cO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_QGGS?M?GS?cO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_QGGK@I?Gc?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_E_QGGK@A_H_?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_B_R?M?@D??[?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_B_R?M?@B??k?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_B_R?M?@@_?w?BO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_B_R?GS?F?GS?oO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_B_R?GK@B?Gc?QO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_B_Q_?sBA??[?oO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_B_B_KO@`?OS?@o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_B_B_IGBC?GK?@o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_B_B_ICBC?GS?@o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_B_B_GSAB?GS?oO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOY?Cc?T??s?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOY?Cc?F?Ac?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOY?CS?J?Ac?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOR?D_@D??s?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOR?DG@D?@c?Ao?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOW_D_?[??k?@o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOW_DO?M?@K?Go?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOW_DO?S_@K?D_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOW_DC?T?@c?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOW_CS?E_BG?KO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOW_CS?B_BC?M??	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOW_DA?S_@g?D_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOQ_D_?I_?k?a_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOQ_DA@G_@g?B_?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOIOCSAD?@c?KO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOIOCSA@_B_?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOIOCEAD?B_?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOGoDO?T?@K@CO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOGoCQ?D_BG@K??	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOAoL?@H??k?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOAoL?@D?@K?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOWGD_?T??s?EO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOWGDO?T?@c?DO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOQG@S?M?Gc?cO?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOOg@g@S?@c?_o?	E	[12, 11, 11, 11]
Q???C@?GCoQ_SOOg@W@D?HC?KO?	E	[12, 11, 11, 11]
