graph6	class	class_sizes
S????A?O@_D?gA`GASA_GQ_?F??I_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GASA_GQO?L??E_?K_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GASA_GPO?M??E_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GASA_GOo?M??I_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GASA_GOo?F??W_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GASA_GOo?EO?Y??Q_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GASA_GOc?F??Y??Q_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GASAGGDC@B??U??Q_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GASAGGDC?BO?U?AQ??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GASACG@o?L??a_AO_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GASACG@o?SO?Q_AQ??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GASACGCc?DO?Y?AQ??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAo?PO?R??Ag?K_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAo?DO?CS?E_AE??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAo?Co?F??GgAA_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAW?T??R??E_?Ag?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAW?DO?OS?E_AE??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?w?T?@B??Ag?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?w?P@@B??a_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?s?S_@D??Ag?I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?s?S_@@O?IG?I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?s?O`@D??a_?I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?s?O`@@O?i??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAQ?PO?DO?c_?cG?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?q?T??F??CgAA_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?q?T??CS?E_AE??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?q?S_?F??GgAA_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?q?S_?AS?I_AI??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?q?Co@B?AG_?Gg?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?q?S@@E??I_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?q?S@@D??K_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?q?S@@CO?M??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?q??p@D??K_A__?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?Y?T??R??CgAA_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?Y?T??R??AgAC_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?Y?P_?ASAa??a_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?Y?DO@OCAC_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?Y?P@@Q??a_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?Y?P@@P??c_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?Y?P@@OO?e??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?e?S_?L??GgAA_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?e?S_?DC?W_AA_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?e?S_?GS?I_AI??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?U?S_?T??GgAA_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?U?Oo?@S?g_Ag??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?U?Co@P?AG_?Gg?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?U?@o@D?A__?_g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@S?M?P_?GSAa??a_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAO_P_?F??aG?a_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAO_Oc?R??IG?i??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAO_OS?PC?M??k??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAO_OS?DC?e??k??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAO_OS?BC?i??k??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAOGT??DO?e??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAOGS_?BO?I_?i??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAOGP_?R??a_?I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAOGP_?BO?a_?i??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAOGPO?U??a_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAOGPO?F??c_?a_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAOGPO?SO?e??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAOGOo?R??g_?I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAOGOo?QO?I_?i??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAOGOo?EO?a_?i??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAOGOo?BO?g_?i??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAOGSC?BO?M??i??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAOGPC?F??e??a_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAOGPC?BO?e??i??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SAOGOS?EO?e??i??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G@SACGCo?WOAI??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAW?Oo?Y??a_?Ag?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAW?Ao@Q??a_?Ag?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAW?Ao?QOAA_?aG?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAW?Ao?ASAa??a_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAW?Ac?BOAa??aG?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAW?AS?QOAE??aG?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAW?AS?BO?e?A_G?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAW?AD@B??e??a_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?w?Ao@B??a_A?g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAK?SO?BO?Q_?oG?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAK?SO?HC?E_?o_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAK?QO?PC?E_?o_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAK?OS?PC?U??o_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAK?OS?HC?e??o_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAK??s@GO?aG?q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAK??s?POAQ??oG?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?k?EO@@C?E_AO_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?[?Q@?BO?a_Aa??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAI?U??J??E_?_g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAI?Q_?X??E_?_g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAI?Q_?IO?aG?a_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAI?Q_?HO?e??_g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAI?QO?Y??E_?_g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAI?QO?IO?e??_g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAI?QC?J??e??_g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAI?Oc?J??q??_g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?i?U??J??E_A?g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?i?E_@@C?E_AO_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?i?EO@AC?E_AO_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?i?Ao@H??c_A?g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?i?S@?J??E_AO_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?i?O`?QOAQ??Q_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?i?OP?J??c_AO_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?Y?U?@B??E_?_g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?Y?Q_?R??AgA__?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?Y?Q_@AO?aG?a_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?Y?Q_@@O?e??_g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?Y?Q_@@O?c_?aG?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?Y?Q_?BO?a_A_G?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?Y?E_@P??E_A?g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?Y?E_@B?AA_?_g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?Y?QO@Q??E_?_g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?Y?QO?R??CgA__?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?Y?QO@AO?e??_g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?Y?EO@B??c_A?g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?Y?EO@B??CgA__?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?Y?Ao@Q??a_A?g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?Y?QC@B??e??_g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?Y?QC@B??c_?aG?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?Y?QC@AO?e??aG?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?e?E_@K?AA_?Ag?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?e?E_@CCAA_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?U?Q_?T??a_A?g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?U?Q_?DO?a_A_G?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?M?Q_?X??AgA__?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?M?Oo@OO?Q_?oG?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?M?Ao?X?A__A?g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?M?Oc@P??Q_?oG?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?M?O`?X??a_AO_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?M?OP?X??c_AO_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?s?M?OP?BOAo??o_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAG_QO?Y??E_?aG?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAG_Oo?IO?aG?q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAG_QC?BC?e??q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAOGAo?EO?a_Aa??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAGGS_?BO?Q_?q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAGGQ_?BO?a_?q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAGGOo?R??Q_?o_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAGGOo?J??a_?o_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAGGOo?QO?Q_?q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAGGOo?IO?a_?q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAGGOo?BO?o_?q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAGGCo?QOAQ??Q_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAGGSC?BO?U??q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAGGQC?BO?e??q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAGGOS?QO?U??q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAGGOS?IO?e??q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sAGGOS?BO?s??q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?sACGAo?T??a_AO_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?[?s?Q_@D??I_?_g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?[?k?Ao@K??a_A?g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?[?[?Q_?DO?a_A_G?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?[?[?QO?DO?c_A_G?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?[?e?F?@I??I_A?g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?[?e?E_@K??I_A?g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?[?e?E_@CC?I_AO_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?[?e?B_@H??g_A?g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?[?M?Q_?KOAa??_g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?[?M?E_@K??a_A?g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?[?M?B_@W??a_A?g?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?[?M?Oo@K??_g?o_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?[?M?Oo@OO?W_?oG?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?[?M?Oo?SOAO_?oG?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?[?M?Ao@K??_gA__?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?[ACGE_?T??I_AO_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?[ACGCo?L??g_AO_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`G?[ACGAo?T??g_AO_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAo?B_?F??E_?aG?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAo?B_?DO?EG?e??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAo?@`?T??E_?U??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAc?@`?T??Q_?U??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAc?@P?U??Q_?U??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAc??p?M??I_?q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAc??p?F??W_?q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAS?BO?F??a_?cG?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAS?BO?EO?aG?e??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAS?@`?BO?i??q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAE?C`?BO?Y??w??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAE?A`?BO?i??w??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAE?@`?QO?Y??q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAE?@`?BO?q??w??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAO_F??F??EG?e??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAO_B_?T??EG?e??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAO_B_?F??aG?e??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAO_D@?F??U??e??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAO_C`?J??M??i??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAO_A`?F??i??e??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAO_@`?T??U??e??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GGEAO_@`?F??q??e??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aW?D_?@o?U??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aW?B_?B_?a_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aW?B_?@o?e??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aW?Ao?R??D_?I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aW?Ao?QO?F??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aW?@g?J??E_?a_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aW?DC?BO?U??F??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aW?BC?R??E_?F??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aW?Ac?R??F??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aW?@K?J??E_?e??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aS?BO?U??B_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aS?BO?T??D_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aS?BO?R??B_?K_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aK?BO?Y??B_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aK?Co?IO?R??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aK?BG?J??E_?a_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aK?BG?HO?E_?e??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aK?Ag?F??Q_?a_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aK?@g?J??Q_?a_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aK?@g?BO?Q_?q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aK??w?F??Q_?o_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aK??w?IO?q??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aK?Cc?J??R??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aK?@S?Go?U??e??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aK?@K?BO?U??q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aK??k?J??q??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aE?@g?M??Q_?a_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aE?@g?EO?Q_?q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aE??w?IO?w??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aO_Ao?U??F??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aG_F??J??E_?F??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aG_D_?H_?U??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aG_B_?X??F??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aG_BG?J??E_?e??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aG_@g?BO?U??q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aG_BC?R??U??F??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aC_?w?J??w??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GI?aC_@S?D_?U??s??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?ag?D_?@o?U??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?ag?B_?@o?e??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?ag?Co?J??D_?I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?ag?Co?IO?F??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?ag?BC?R??E_?F??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?ag?@K?BO?e??U??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?ac?DO?M??B_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?ac?DO?L??D_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?ac?Co?L??B_?K_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?ac?@g?R??Q_?I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?ac??w?M??a_?I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?ac??w?R??W_?I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?ac??w?QO?Y??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?ac??w?IO?I_?i??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?ac??k?R??Y??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?ac??k?J??i??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK?F??P_?E_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK?F??B_?a_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK?F??@o?e??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK?DO?HO?E_?d??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK?BO?Q_?a_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK?BO?P_?c_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK?BO?Oo?e??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK?Ao?QO?b??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK?@o?BO?a_?p??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK?DG?R??E_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK?Cg?F??a_?Q_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK?@g?BO?a_?q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK?@W?X??c_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK??w?Y??a_?I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK??w?F??a_?o_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK??w?QO?q??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK??w?IO?a_?i??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK?BC?PO?e??F??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK?@S?Oo?e??U??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK?@K?BO?e??q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aK??k?R??q??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?_[?DO?Oo?E_AE??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aE?B_?QO?b??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aE?Cg?IO?I_?i??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aE?@g?IO?a_?i??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aE?@g?EO?a_?q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aE??w?IO?g_?i??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aE??k?R??w??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?a__Co?M??F??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?a__Co?J??L??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aG_F??B_?e??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aG_D_?X??F??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aG_D_?P_?U??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aG_DG?BO?e??U??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aG_@g?BO?e??q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aG_DC?J??e??F??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aC_?w?U??q??I_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GH?aC_@S?D_?e??s??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG_ao?Co?EO?U??B_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG_ac?B_?X??B_?E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG_ac?BC?X??F??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG_aS?DO?WO?F??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG_aS?DC?X??F??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__k?Co?J??B_AO_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__k??w?J??a_AO_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__k?Cc?BOAQ??R??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__k?CK?HO?U?AE??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__[??w?R??a_AO_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__[?AS?QO?e?AB??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__[?AS@@O?e??d??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG_aE?D_?QO?Q_?R??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG_aE?@o?BO?o_?p??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__M?Cg?QO?Q_AQ??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__M??w?Y??a_AO_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG_aO_D_?X??F??E_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__g_QC?J??e??F??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__W_SC?R??U??F??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__W_Cc?X??F?AE??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG_aC_DO?R??U??P_?	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__K_Oc?R??R??q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__K_CS?P_?U?AS??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__K_AS?P_?e?AS??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__K_AS?B_?e?Ao??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__H_S_?BO?U??q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__H_Q_?BO?e??q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__H_Oo?QO?U??q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__H_Oo?IO?e??q??	E	[13, 13, 12, 12]
S????A?O@_D?gA`GG__H_Oo?BO?s??q??	E	[13, 13, 12, 12]
