graph6	class	class_sizes
S???C@?G?_@__`q?@W@K?L?@?o?BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@K?L?@@G?`_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@K?L?@?W?BO?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@K?HG?Oo?AoA_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@K?GK?S_AAO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@K?GK?S_?AoA_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@K?DA?OW@@_AB??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBA?L??EG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBA?K_?S_?Go?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBA?D_?Og?Go@@_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBA?@g?Oo?Go@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBA?HC?U??`O?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBA?HC?S_?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBA?HC?SO?`O?DO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBA?@c?Oo?HO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WBA?GK?Co?gO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@a?HC?CW?`OAD??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@a?GK?Ag?gOAG_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@I?DG@?g?_o@C_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@I?GK@O_?KO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@I?GK?S_ACO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@E?[??S_?Go?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@E?[??SO?HO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@E?[??SG?H_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@E?PG?Oo?Go@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@E?PC?oO?`O?HO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@E?GK?S_?GoA_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WB@?K_?DO?Go?`O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WB@?K_?SG?I_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WB@?KO?EO?HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WB@?KO?EO?Go?`O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WB@?KO?Co?Go?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WB@?@c?s??BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WB@?@c?s??Ao?`O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WB@?@c?Oo?IO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WB@?@S?s??Co?`O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WB@?@K?PO@GO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@D?HC@S??BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@D?@K@OO?IO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@D?@K?POAGO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W?L?WG?SO?Ao@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W?L?WC?o_?IO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@B?[??Co?KO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@B?HC@S??DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@B?HC?S_ACO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@B?OK?SO@GO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@B?@K?s?ACO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@B?@K@OO?KO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@B?@K?QOAGO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W?J?X??Oo?Co@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W?J?GK@o??KO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W?J?GK?q?AGO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@WB?_KO?E_?HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@C_HG?S_AAO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@C_HG?P_AGO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@C_HG?Oo?IOA_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@C_GK@O_?gO?IO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@C_GK?S_AGO?aO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@A_[??Co?KO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@A_HG@O_?KO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@A_HG?Q_AGO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@A_GK@S??HO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?@W@A_GK@C_?gO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?D_?F??Ao?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?D_?Ao?Ao?IO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?DO?F??Co?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?Co?Ao?Go?IO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?Co?@o?Go?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?Co?BG?Go?H_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?DC?Ao?EO?IO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?DC?@o?EO?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?DC?CW?EO?F??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?Cc?@o?IO?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?Cc??w?IO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?CS?EO?KO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?CS?Ao?KO?IO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o??k?F??Ao?gO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o??k?AW?i??IO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o??[?@W?k??KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?Ca?EO?I_?BO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?Ca?Ao?I_?IO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?Ca?AW?I_?J??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?CQ?@o?K_?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?CQ?BG?K_?H_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?CQ?@W?K_?L??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?CE?Ao?M??IO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?CE?@o?M??KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?CE?AW?M??J??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@o?CE?@W?M??L??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@g?@c?GW?aO?F??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@g?CS?IO?KO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@g?CS?EO?DO?QO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@g?@S?GW?cO?F??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@g?@a?GW?a_?F??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@g?@Q?GW?c_?F??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@g?@E?QG?E_?R??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@g?@E?IG?F??a_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@g?@E?PG?E_?T??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@g?@E?HG?c_?F??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?w?CS?aO?EO?HO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@c?CS?KO?KO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@c?CS?GW?J??KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@c?EA?EO?I_?BO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@c?EA?BO?J??Go?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@c?EA?BO?I_?HO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@c?EA?Co?I_?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@c?EA?Ao?I_?IO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@c?EA?@o?I_?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@c?EA??w?I_?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@c?BA?OW?E_?J??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@c?Aa?SG?I_?B_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@c?Aa?OW?I_?J??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@c?Aa?@W?g_?J??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@c?CQ?HO?HO?K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@a?Cc?GW?KO?J??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@a?EA?BO?K_?HO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@a?EA?Co?K_?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@a?EA?AW?I_?L??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@a?EA??w?K_?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@a?Aa?OW?I_?L??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@a?AQ?OW?K_?L??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@a?AQ?AW?g_?L??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@a?AQ??w?K_?k??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@E?E_?SO?IO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@E?EO?EO?Go?`O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@E?EO?Oo?Go?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@E?EO?SG?@o?K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@E?DG?DG?_o?S_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@E?Ac?T??Go?`O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@E?@c?WO?IO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?L?KC?CW?aO?U??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?L??s?WO?IO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?L??s?SO?QO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?L?DA?OW@A_?U??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?J?Ac?SO@AO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?J?Ac?PO@GO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?J?@c?oO?QO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?J?@c?WO@AO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?J?@c?PO@OO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?J??s?WO@GO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?J??s?SO@OO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?J?DA?OW@C_?U??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?F?@c?WO?IO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?F?@c?SO?QO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@O_CW?QO?IO?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@O_CK?U??IO?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@O_CK?QG?IO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@O_@K?SG?e??EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@O_?k?QG?i??IO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@O_CI?QO?IO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@O_CI?SG?M??E_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@O_CI?QG?M??I_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@C_B_?T??Ao?`O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@C_B_?SO?aO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@C_Ao?T??HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@C_AS?P_?gO?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@C_@S?U??BO?oO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@C_@S?T??DO?oO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@C_@S?S_?EO?oO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?S_K_?DO?IO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?S_GS?P_?gO?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?S_CK?SG@AO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?S_CK?PG@GO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@A_EO?Og?K_?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@A_EC?@g?KO?k??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@A_@c?U??BO?oO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@A_@c?T??DO?oO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@A_@c?S_?EO?oO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?Q_CK?SG@CO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?Q_CK?QG@GO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?`_AE?SG@E??M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?`_AE?PG@K??M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?H_@o?p??Oo?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?H_@o?PO@OO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?H_?s?X?@GO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?H_?s?T?@OO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?D_EC?F?@AO?gO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?D_EC?F??IO@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?B_@o?s??Oo?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?B_@o?[?@?o?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?B_@o?SO@OO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?B_EC?`G?k??KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?B_@c?s??QO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?B_@c?[?@AO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?B_@c?T?@OO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@_ODO?Co?S_?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC@_ODC?DG?E_?T??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?oODC?aO?M??BO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?oOCc?cO?M??BO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?KC?oOCS?aO?M??HO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@K?KO?BG?Go?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@I?@S?o_?cO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC?M?HO?o_?_o?Co?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC?M?HO?Oo?Co@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC?M?HC?p??DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@`?H_?CW?aO?E_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@`?HO?DG?c_?Co?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@`?HO?CW?cO?E_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@`?HC?F??EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@`?HC?DG?cO?E_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@`?DC?aO?IO?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@`?DC?`O?KO?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@`?DC?_W?M??EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@`?DC?@W@E??KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@`?Gc?F??IO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@`?Gc?CW?aO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@`?Cc?cO?IO?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@`?Cc?DO@GO?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@`?Cc?CW@I??EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@`?Cc?CW@AO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@`?GE?DG?k??E_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@H?K_?PO?Go?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@H?K_?OW?IO?E_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@H?D_?PO@?o?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@H?KO?BO?Go?cO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@H?KO?DG?c_?Co?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@H?KA?PO?K_?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@H?DA?QO@A_?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@H?DA?PO@C_?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@D?@o?SO?Ao@_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@G_Go?U??aO?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@G_GS?T??cO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@G_GS?F??cO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@C_HC?U??aO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@C_HC?F??aO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@@_L??R??Ao?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@@_L??PG?E_?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@@_K_?T??Go?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@@_K_?SG?I_?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@@_KC?QG?IO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@@_Gc?U??aO?IO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@@_Gc?QG?i??IO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?HC@@_KA?T??K_?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_?D_?F??Ao?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_?D_?EG?Ao?B_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_?DO?DG?Co?D_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_?Co?BG?Go?H_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_?@g?EG?Ao?a_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_??w?BG?Go?g_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_?Cc?Co?IO?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_?Cc?@o?IO?KO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_?Cc??w?IO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_?CS?Co?KO?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_?DA?DG?E_?D_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_?Ca?AW?I_?J??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_?CQ?DG?K_?D_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_?CQ?BG?K_?H_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_?CE?Co?M??EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_?CE?@o?KO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_?CE?CW?M??F??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_?CE?AW?M??J??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCB_?CE?@W?M??L??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@K?DG?BO?AoA_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@K??s?P_?GoA_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@K??s?Oo?IOA_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@a?OQ?U??K_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@E?T??EG?Ao?`_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@E?S_?SG?I_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@E?SO?OW?K_?HO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@E?Cg?OW?I_AGO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@E?@c?S_?AoA_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@E?@c?Oo?IOA_O?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?HO?@W?cO?K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?Go?DG?_o?K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?Go?@W?gO?K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?HC?@W?cO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?Gc?CW?aO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?Gc?@W?gO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?Cc?cO?IO?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?Cc?_W?IO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?GS?DG?cO?K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?GS?BG?gO?K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?GS?CW?cO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?GS?AW?gO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?GS?@W?KO?k??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?HA?AW?a_?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?HA?@W?e??K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?HA?@W?c_?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?Ga?SG?I_?E_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?Ga?DG?a_?K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?Ga?CW?a_?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?Ga?@W?i??K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?Ga?@W?g_?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?GQ?SG?E_?K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?GQ?QG?I_?K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?GQ?CW?c_?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?GQ?AW?g_?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?GE?DG?e??K_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?CE?aO?IO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DCA`?CE?`O?KO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@`?D_?DOA?o?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@`?D_?EG?AoAA_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@`?D_?CWAA_?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@`?DC@AO?IO?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@`?DC@@O?KO?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@`?DC@?W?M??EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@`?DC?CWAE??EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@`?Cc@CO?IO?EO?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@`?Cc@?W?IO?M??	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@`?DA?EG?E_AA_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@`?DA?DG?E_AC_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@`?Ca?DG?K_AA_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@`?Ca?BG?I_AG_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC@`?CQ?DG?K_AC_?	E	[13, 13, 12, 12]
S???C@?G?_@__`q?DC?h?DC?_W?EOAE??	E	[13, 13, 12, 12]
