graph6	class	class_sizes
S????A?O@?QCaGD_J??Y?@o?aOA?o@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_J??Y?HC?BOACO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_J??Y?@c@`??EO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_J??Y?@c?`OAAO@CO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_J??W_X??BO?EO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_J??W_X??@W?EO@E??	E	[13, 13, 12, 12]
S????A?O@?QCaGD_J??W_@o@a??Ao@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_J??W_@o@`??Ao@CO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_J??W_@o?aOAAO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_J??W_HC@B??EO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_J??W_HC@@G?EO@E??	E	[13, 13, 12, 12]
S????A?O@?QCaGD_J??Q_HC?F?ACO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_BO?Ao?EG@A_?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_BG?IO?GW?EO?E_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_BG?Ao?IG?Ao@A_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_BG??q?HG?S_@A_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_BG?GE?HG?U??E_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@W?Go?HG?AoAC_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@W?Gc?@W?QOAE??	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@W?AS?BOACO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@W?AS@?W@E??EO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@W?AQ?BG@A_AC_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@W?AQ?_WAE??E_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_BC?Ao?HO?Ao@GO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_BC?Ao?KG@A_?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_BC??q?HG?W_@A_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@K?IO?HG?AoAC_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@K??s?HOAOO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?[?I_?`OAAO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@I?IO?HO?CoACO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@I?IC?BO?QOACO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@I?IC@AG?U??Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@I?IC?AW?U?AAO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@I?Gc@H??SO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@I?Gc?HOAOO?EO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@I?Gc?HO?SOAAO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@I?Gc?HO?QOACO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@I?Gc@GG?U??Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@I?Gc?GWAQ??EO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@I?Gc?GW?U?AAO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@I?IA@AO?U??Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?Y?Y??b??Co?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?Y?Y??aO?EO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?Y?Y??`O?EO?Co?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?Y?Y??aG?E_?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?Y?Y??_W?EO?E_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?Y?W_?IG@A_?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?Y?I_?BOA?o@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?Y?WO?HG@C_?Co?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?Y?IO?aG?AoAC_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?Y?IO?BG@?oAC_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?Y?Ao?aOA?o@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?Y?Ao?`O?CoB?O?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?Y?IC?BOACO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?Y?IC@?W@E??EO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?Y?AS?aOACO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?Y?IA?b??AoAC_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?Y?IA?_WAE??E_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?M?W_?gO?QO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?M?W_?gG?Q_?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?M?I_?HOA?o@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?M?Ao?gOA?o@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?M?Gc?HOAOO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?M??s?gOAOO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_B?_AS?J??KO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_B?_?s?J??WO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@G_IO@B??SO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@G_IO@AG?U??Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@G_AS?J?ACO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@G_AS@GG@E??EO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@G_AS?HG@COAE??	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@G_?s?J?AOO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@G_IA@B??U??Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@G_OE?h??U??EO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@G_?e?HGAQ?@E??	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@G_?e?HG@Q?AE??	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@G_?U?IGAQ?@E??	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@G_?U?IG?U?BA??	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?K_AS@H?@AO@CO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?I_IC?J?ACO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?I_Gc?h?AOO?EO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?I_Gc?h??SOAAO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?I_Gc?h??QOACO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?I_Gc?J?AOO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?I_Gc?gG?U?AAO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?I_AS@I?@CO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?I_AS?i?ACO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?I_AS?h?@COACO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?I_?s?i?AOO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?I_?s?h??SOB?O?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?I_GE?i?AQ??EO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_?I_GE?i??U?AAO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@GOIO@AO?U??Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@GOIO?GWAE??E_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@GOIC@B??U??Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@GOGc?HO?QOAE??	E	[13, 13, 12, 12]
S????A?O@?QCaGD_I_@GOGS?IO?QOAE??	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Go?K_QO?w?@AO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Go?K_QO?p??QO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Go?K_EO@g?@AO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Go?K_EO@`??QO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoBG?QO?HO?EO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoBG?QO?HO?Co@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoBG?QO?HO?Ao@CO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoBG?QO?BO?QO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoBG?QO?HG?Co@A_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoBG?GS?HO?SOAAO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoBG?GS?GW?U?AAO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoBG?OE?HG?U?@A_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAW?I_@@O@AO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAW?I_?`OAAO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAW?IO?`G?CoAA_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAW?Ac@`??Ao@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAW?AS@`??EO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAW?AS@`??Ao@CO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAW?AS?`O?EOB?O?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAK?WO?gO?Ao?QO?	T2	-
S????A?O@?QCaGD_AoAK?WO?_W?Q_?QO?	T2	-
S????A?O@?QCaGD_AoAK?AS?`OAAO@OO?	T2	-
S????A?O@?QCaGD_AoAK?AS?`O?QOB?O?	T2	-
S????A?O@?QCaGD_Ao?[?Y?@@O@AO?Ao?	T2	-
S????A?O@?QCaGD_Ao?[?Y??`OAAO?Ao?	T2	-
S????A?O@?QCaGD_AoAI?Y??HO?EO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?Y??HO?Co@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?Y??IG@A_?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?Y??HG?Co@A_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?W_?h??Oo?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?W_?gO?QO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?W_?HO?QO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?W_?gG?Q_?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?QO?i?@?o?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?QO?h??Co@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?QO?b??Oo@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?QO?gO@CO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?QO?gO?Co@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?QO?gG@C_?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?IO?HG@?oAC_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?WC?HO?SO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?QC?h?@CO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?QC?h??EO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?QC?aO?QO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?Ac@g?@AO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?Ac@`??QO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?OS?h??SO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI?AS?`O?SOB?O?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAI??s@g??Oo@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Ao?Y?Y??aOAAO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Ao?Y?Y?@@O?Co@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Ao?Y?QO@_O?Co@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Ao?Y?QO?`OA?o@CO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Ao?Y?Oo@g?@?o?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Ao?Y?Oo?gOA?o@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Ao?Y?QC@`??Ao@CO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Ao?Y?QC@@O@CO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Ao?Y?Oc@g?@AO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Ao?M?Y??gOAAO?Ao?	T2	-
S????A?O@?QCaGD_Ao?M?QC@g?@AO?Ao?	T2	-
S????A?O@?QCaGD_Ao?M?OS@g??Oo@AO?	T2	-
S????A?O@?QCaGD_AoAG_QO?h?@CO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAG_QO?b??QO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAG_QO?gO?EO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AoAG_QC?h??EO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_@oAK?M??`G?AoAA_?	T2	-
S????A?O@?QCaGD_IGBG?BO?HG@C_?Co?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_IGBG?BC?IG@AO?E_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_IGBG?BC?HG@CO?E_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_IGBG?BC?GW@E??EO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_IGBG?BA?BG?S_@A_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_IGBG?BA?AW?U?@A_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_IGBG?@Q?IG?S_@A_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_IG?Y?@S@g?@CO?Co?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_IG?Y?@S?gO@COACO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_IG?M?IO?KG@?oAC_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_IGB?_BC?KG?EO@E??	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgBG?Q_?HO?EO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgBG?Q_?BO?QO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgBG?Q_?IG@A_?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgBG?Oo?IO?QO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgBG?QC?IG@AO?E_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgBG?IC?BO?SOAAO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgBG?Oc?J??QO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgBG?Gc?HO?SOAAO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgBG?Gc?HO?QOACO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgBG?Gc?GW?U?AAO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAW?Y??b??Co?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAW?Y??aO?EO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAW?Y??BO?EO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAW?Y??aG?E_?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAW?W_?`O?Oo?EO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAW?W_?BO?QO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAW?W_?IG@A_?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAW?Oo?i??Ao@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAW?Oo?b??Oo@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAW?Ao?aO?AoB?O?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAW?IC?BO?EOB?O?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAW?Oc?i?@AO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAW?Oc?b??QO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAW?Oc?gO@AO?EO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAW?Ac@`??EO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAW?Ac@@O@CO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAW?Ac?`O?EOB?O?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAW?IA?b??E_A?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK?Y??HO?EO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK?Y??IG@A_?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK?W_?HO?QO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK?WO?HO?SO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK?QO?i??Ao@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK?QO?h??Co@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK?QO?b??Oo@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK?QO?HO@CO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK?Ao?gO?AoB?O?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK?QC?h??EO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK?QC?HO@AO@CO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK?Gc?HO?QOB?O?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK?Ac@g?@AO?Ao?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK?Ac@`??QO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK?Ac?gO@AOAAO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK?Ac?`O?QOB?O?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK??s@g??QO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK??s?gO?QOB?O?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAK?Ga?h??Q_A?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Ag?[?QC@@O@CO@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAE?Ac?`O?WOB?O?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAE??s@g??WO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Ag?U?Oo?cO?OoB?O?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Ag?U?Oo?gG@?oAG_?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Ag?U?Oc@`??WO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Ag?M?Oo@_O?Oo@OO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Ag?M?Oo@GO@?o@OO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_Ag?M?Oo@_G@O_?Oo?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAG_Y??J??EO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAG_W_?h??Oo?EO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAG_Q_?b??QO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_AgAG_Oo?i??QO@?o?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_IABG?BO?J??Co@AO?	E	[13, 13, 12, 12]
S????A?O@?QCaGD_IABG?BA?BG?U?@A_?	E	[13, 13, 12, 12]
S????A?OD?I?i?KAB_?W_?k?BC?F?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAB_?S_?k?DC?J?AE??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAB_?S_?[?DC?F?AK??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAB_?S_?[?BC?J?AK??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAB_?P_@c?BC?F?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAB_?P_?s?EC?F?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAB_?P_?s?BC?L?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAo?[?BC@@_?BG?E_?	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAo?Y?BC@@_?DG?E_?	E	[13, 13, 12, 12]
S????A?OD?I?i?KABA?K_@`?D_?R?AE??	E	[13, 13, 12, 12]
S????A?OD?I?i?KABA?K_@P?E_?R?AE??	E	[13, 13, 12, 12]
S????A?OD?I?i?KABA?K_@P?D_?T?AE??	E	[13, 13, 12, 12]
S????A?OD?I?i?KABA?K_@H?B_?U?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KABA?K_?X?E_?Y?AE??	E	[13, 13, 12, 12]
S????A?OD?I?i?KABA?K_?X?D_?[?AE??	E	[13, 13, 12, 12]
S????A?OD?I?i?KABA?H_@`?B_?U?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KABA?H_?p?E_?U?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KABA?H_?p?B_?[?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?W_?p?J??F?AH??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?W_?h?H_?M?AE??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?S_@`?D_?R?AE??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?S_@`?B_?R?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?S_@P?E_?R?AE??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?S_@P?D_?T?AE??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?S_?p?E_?R?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?S_?p?B_?X?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?S_@H?H_?M?AE??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?S_@H?B_?U?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?S_?h?H_?M?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?S_?h?D_?Y?AE??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?S_?X?L??L?AE??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?S_?X?K_AE??M??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?S_?X?I_AI??M??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?S_?X?E_?U?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?S_?X?H_AK??M??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?S_?X?D_?[?AE??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?S_?X?B_?[?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?K_A`?D_?R?AE??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?K_AP?E_?R?AE??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?K_AP?D_?T?AE??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?K_AH?J??F?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?E_AH?J??L?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?P_@`?J??F?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAa?P_?p?J??L?AI??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAAaW?B_?D_?F??E_?	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAAaW?BG?B_?E_?M??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAAaW?Ag?D_?E_?M??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAAaW?Ag?B_?I_?M??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAAaK?B_?D_?R??E_?	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAAaK?BO?D_?T??E_?	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAAaK?@c?L??F??R??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAAaK?@c?F??R??R??	T2	-
S????A?OD?I?i?KAAAaG_B_?J??J??F??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAAaG_@o?M??F??R??	E	[13, 13, 12, 12]
S????A?OD?I?i?KAAAaG_BG?J??M??F??	E	[13, 13, 12, 12]
S????A?OD?I?i?KA?aaO_D_?D_?U??F??	E	[13, 13, 12, 12]
S????A?OD?I?i?KA?aaO_B_?F??b??F??	E	[13, 13, 12, 12]
S????A?OD?I?i?KA?aaO_B_?D_?e??F??	E	[13, 13, 12, 12]
S????A?OD?I?i?KA?aaO_DG?B_?U??M??	E	[13, 13, 12, 12]
S????A?OD?I?i?KA?aaG_D_?J??F??R??	E	[13, 13, 12, 12]
S????A?OD?I?i?KA?a_W_Cg?H_AE??M??	E	[13, 13, 12, 12]
S????A?OD?I?i?KA?a_K_E_?D_?R?AE??	E	[13, 13, 12, 12]
S????A?OD?I?i?KA?a_K_EO?D_?T?AE??	E	[13, 13, 12, 12]
S????A?OD?I?J?GgPO?q?CK@CO?IG?EO?	E	[13, 13, 12, 12]
S????A?OD?I?J?GgPO?b?EC@CO?IG?EO?	E	[13, 13, 12, 12]
S????A?OD?I?J?GgPO?R?SO?@S?g_?KO?	E	[13, 13, 12, 12]
S????A?OD?I?J?GgPO?R?Ca?T??AgAG_?	E	[13, 13, 12, 12]
S????A?OD?I?J?GgPG?p?CD@CO?M??EO?	E	[13, 13, 12, 12]
S????A?OD?I?J?GgPG?p?CD@AO?M??IO?	E	[13, 13, 12, 12]
S????A?OD?I?J?GgPG?p?CD@@O?M??KO?	E	[13, 13, 12, 12]
