i,c_i,se
3.870000000000000000e+02,2.365359021449088897e-02,1.259357161866510603e-04
3.880000000000000000e+02,1.074425869587063848e-02,8.590302010127538800e-05
3.890000000000000000e+02,1.896286876643448957e-02,1.153501455644689514e-04
3.900000000000000000e+02,1.699087363765388811e-02,1.122490326453614868e-04
3.910000000000000000e+02,3.075650017882138390e-02,1.515169947158780844e-04
3.920000000000000000e+02,9.251661707103252252e-03,7.897314729208281816e-05
3.930000000000000000e+02,1.605316837514936951e-02,1.055258600837585711e-04
3.940000000000000000e+02,1.397116214772313805e-02,1.011290071976455695e-04
3.950000000000000000e+02,2.498786632657796006e-02,1.355982744117950297e-04
3.960000000000000000e+02,1.157393761335313333e-02,9.305374900362000930e-05
3.970000000000000000e+02,2.076876331273466367e-02,1.273885443556739886e-04
3.980000000000000000e+02,1.864174522798508343e-02,1.225015336859089539e-04
3.990000000000000000e+02,3.436258135019987919e-02,1.683322446746721114e-04
4.000000000000000000e+02,8.663146520368755071e-03,7.323917775449114743e-05
4.010000000000000000e+02,1.493699879447370725e-02,9.790884985710616886e-05
4.020000000000000000e+02,1.292247019373625461e-02,9.380668361836516579e-05
4.030000000000000000e+02,2.305321964692324394e-02,1.271335615092695321e-04
4.040000000000000000e+02,1.052371783802658403e-02,8.640430265994557594e-05
4.050000000000000000e+02,1.874682027917355318e-02,1.172900256375532208e-04
4.060000000000000000e+02,1.661394567389786261e-02,1.130527686790087243e-04
4.070000000000000000e+02,3.043619336212426488e-02,1.550467485828266323e-04
4.080000000000000000e+02,9.320389691323042319e-03,8.209259386666280863e-05
4.090000000000000000e+02,1.623339461203664527e-02,1.100980949671546662e-04
4.100000000000000000e+02,1.415033227824419662e-02,1.053656345636041824e-04
4.110000000000000000e+02,2.552856075379997605e-02,1.431551993393664186e-04
4.120000000000000000e+02,1.181044438480585886e-02,9.712648413324489159e-05
4.130000000000000000e+02,2.136047107524052108e-02,1.334532453880263433e-04
4.140000000000000000e+02,1.934969551244750466e-02,1.293487365764927201e-04
4.150000000000000000e+02,3.584290558493510165e-02,1.787753230195844372e-04
4.160000000000000000e+02,8.317119619533418912e-03,6.937625195843040514e-05
4.170000000000000000e+02,1.435645285124331760e-02,9.332443042343122064e-05
4.180000000000000000e+02,1.243763923884928270e-02,9.048615519412324599e-05
4.190000000000000000e+02,2.221182794266939042e-02,1.222408509603531489e-04
4.200000000000000000e+02,9.983301221847533380e-03,8.112735012487902464e-05
4.210000000000000000e+02,1.769255701121315305e-02,1.101382606430827816e-04
4.220000000000000000e+02,1.583888953952118650e-02,1.074103021222728001e-04
4.230000000000000000e+02,2.892151622853800577e-02,1.474708602523287044e-04
4.240000000000000000e+02,8.569522000044583684e-03,7.490055991628760137e-05
4.250000000000000000e+02,1.499665556542575419e-02,1.017308124500777307e-04
4.260000000000000000e+02,1.308414322103559901e-02,9.811266072062813743e-05
4.270000000000000000e+02,2.365161888907849758e-02,1.341150842841073890e-04
4.280000000000000000e+02,1.093027826531976429e-02,9.104226687649610850e-05
4.290000000000000000e+02,1.965203607171774058e-02,1.240300084096947241e-04
4.300000000000000000e+02,1.775173705945163813e-02,1.207629563597184216e-04
4.310000000000000000e+02,3.279092320486903106e-02,1.663127998889664806e-04
4.320000000000000000e+02,8.135792553454637352e-03,7.171677055266888830e-05
4.330000000000000000e+02,1.416041936016082699e-02,9.687940387144537973e-05
4.340000000000000000e+02,1.224323460850119602e-02,9.316895590046742320e-05
4.350000000000000000e+02,2.197756753623485507e-02,1.270333303226558130e-04
4.360000000000000000e+02,9.833410676300525025e-03,8.328612105713824678e-05
4.370000000000000000e+02,1.768500463491678304e-02,1.147387562442518297e-04
4.380000000000000000e+02,1.575349452804774078e-02,1.102390738146965827e-04
4.390000000000000000e+02,2.908495548083633170e-02,1.534292244191454960e-04
4.400000000000000000e+02,8.579222796440124851e-03,7.789960282742233288e-05
4.410000000000000000e+02,1.524861922287195845e-02,1.081827459126404669e-04
4.420000000000000000e+02,1.332992675065994281e-02,1.035438204264620452e-04
4.430000000000000000e+02,2.442372406862676135e-02,1.435257730074793485e-04
4.440000000000000000e+02,1.123721511769294745e-02,9.691653044901171971e-05
4.450000000000000000e+02,2.057464905581996018e-02,1.349787702026673851e-04
4.460000000000000000e+02,1.851887523059919313e-02,1.290339761084907438e-04
4.470000000000000000e+02,3.482201045450195737e-02,1.810283816477651101e-04
4.480000000000000000e+02,7.786832425393163878e-03,6.851868055679476708e-05
4.490000000000000000e+02,1.345315857483446627e-02,9.044725214981855872e-05
4.500000000000000000e+02,1.153324709672480866e-02,8.645528852674998893e-05
4.510000000000000000e+02,2.072103667892515738e-02,1.168681473709480388e-04
4.520000000000000000e+02,9.380124181210994228e-03,7.911551792846037749e-05
4.530000000000000000e+02,1.664758568473532693e-02,1.062640587244386667e-04
4.540000000000000000e+02,1.484910448137298153e-02,1.026154655612388584e-04
4.550000000000000000e+02,2.721078290742263289e-02,1.403760200693417767e-04
4.560000000000000000e+02,8.061606523439287381e-03,7.272230039300949780e-05
4.570000000000000000e+02,1.412924850507080513e-02,9.776018460788832851e-05
4.580000000000000000e+02,1.230095944842696243e-02,9.454393723362464555e-05
4.590000000000000000e+02,2.227071029116213172e-02,1.278924799754488188e-04
4.600000000000000000e+02,1.032979480687528859e-02,8.761137011665296825e-05
4.610000000000000000e+02,1.851723946683853789e-02,1.192125857352035816e-04
4.620000000000000000e+02,1.679034717696905113e-02,1.165523718599483833e-04
4.630000000000000000e+02,3.103858225645870009e-02,1.595261210006968791e-04
4.640000000000000000e+02,7.594830293096602007e-03,6.945852264913649203e-05
4.650000000000000000e+02,1.319263767993450118e-02,9.235387165920399177e-05
4.660000000000000000e+02,1.138110196892172174e-02,8.841759878289139746e-05
4.670000000000000000e+02,2.044074996843189135e-02,1.195885445867612192e-04
4.680000000000000000e+02,9.209891773335636411e-03,7.986198588197768557e-05
4.690000000000000000e+02,1.662566665674745925e-02,1.100653583524774772e-04
4.700000000000000000e+02,1.473727478434890513e-02,1.044478483912226558e-04
4.710000000000000000e+02,2.726638071383535866e-02,1.451591829661196150e-04
4.720000000000000000e+02,8.095646646358072712e-03,7.664017439914841390e-05
4.730000000000000000e+02,1.437655904676020217e-02,1.034493013387245540e-04
4.740000000000000000e+02,1.236037342841178263e-02,9.733231407241843178e-05
4.750000000000000000e+02,2.268526771708577819e-02,1.343468395237284259e-04
4.760000000000000000e+02,1.044845018170774062e-02,9.136709853462962811e-05
4.770000000000000000e+02,1.919845094898343235e-02,1.263874973677013536e-04
4.780000000000000000e+02,1.724949877339601589e-02,1.208126699605190362e-04
4.790000000000000000e+02,3.233108392399549474e-02,1.685647252143085081e-04
4.800000000000000000e+02,7.273581144504249162e-03,6.565762545565719443e-05
4.810000000000000000e+02,1.270034411486983296e-02,8.806284445734257878e-05
4.820000000000000000e+02,1.089044481778144759e-02,8.468932813758264582e-05
4.830000000000000000e+02,1.959372587842494323e-02,1.139026669559927210e-04
4.840000000000000000e+02,8.787918873399495553e-03,7.699386293708639778e-05
4.850000000000000000e+02,1.581691921335458620e-02,1.050445790807908255e-04
4.860000000000000000e+02,1.407306365646421829e-02,1.006011895802968629e-04
4.870000000000000000e+02,2.594426619489490979e-02,1.383867450485645636e-04
4.880000000000000000e+02,7.668037188656628457e-03,7.207247209129115947e-05
4.890000000000000000e+02,1.344844625993817967e-02,9.747047226479972257e-05
4.900000000000000000e+02,1.178558109848201231e-02,9.471625562030452461e-05
4.910000000000000000e+02,2.131000112009793362e-02,1.283888685453364055e-04
4.920000000000000000e+02,9.851327458046376870e-03,8.678031228481181245e-05
4.930000000000000000e+02,1.780910531621426179e-02,1.190292344832150729e-04
4.940000000000000000e+02,1.608495749849081155e-02,1.154633614210568354e-04
4.950000000000000000e+02,2.991597642377763835e-02,1.592834599108319110e-04
4.960000000000000000e+02,7.180372141651809176e-03,6.763781598674998750e-05
4.970000000000000000e+02,1.267506555793434381e-02,9.336027605819064400e-05
4.980000000000000000e+02,1.089324523228406977e-02,8.848602049162302601e-05
4.990000000000000000e+02,1.980212752186507122e-02,1.218321751610752958e-04
5.000000000000000000e+02,8.897580340020357775e-03,8.075690833047679022e-05
5.010000000000000000e+02,1.612694588558375927e-02,1.110879072233235534e-04
5.020000000000000000e+02,1.433037101330608167e-02,1.065656466242073924e-04
5.030000000000000000e+02,2.668886598532646884e-02,1.485575799736645877e-04
5.040000000000000000e+02,7.858333357907832176e-03,7.720199071915342514e-05
5.050000000000000000e+02,1.401212961784005159e-02,1.059734980936193792e-04
5.060000000000000000e+02,1.220020437054336084e-02,1.013103600842175201e-04
5.070000000000000000e+02,2.247201640829444083e-02,1.397102982494680937e-04
5.080000000000000000e+02,1.039147383556515009e-02,9.447052694431733145e-05
5.090000000000000000e+02,1.908181281617283773e-02,1.310364480686539406e-04
5.100000000000000000e+02,1.722626714636385503e-02,1.266215556636064016e-04
5.110000000000000000e+02,3.246540208631008839e-02,1.766353492277674645e-04
5.120000000000000000e+02,6.852462029375136141e-03,6.294745611668830197e-05
5.130000000000000000e+02,1.195091018675267618e-02,8.453866115891647012e-05
5.140000000000000000e+02,1.034102263487875380e-02,8.133560112470103454e-05
5.150000000000000000e+02,1.854960715782642475e-02,1.089094372993199212e-04
5.160000000000000000e+02,8.337818854041396943e-03,7.289299453584185680e-05
5.170000000000000000e+02,1.492234857761859899e-02,9.916592196901933512e-05
5.180000000000000000e+02,1.337077269534021548e-02,9.558267043426919786e-05
5.190000000000000000e+02,2.458763262652605835e-02,1.313070041398402125e-04
5.200000000000000000e+02,7.095194594748318283e-03,6.727285118791592993e-05
5.210000000000000000e+02,1.259661576297134086e-02,9.147179979769864272e-05
5.220000000000000000e+02,1.096053599113971065e-02,8.773892611725104965e-05
5.230000000000000000e+02,1.998261006043106427e-02,1.193583246098094960e-04
5.240000000000000000e+02,9.206574544474483215e-03,8.136108133020157520e-05
5.250000000000000000e+02,1.670060121789574553e-02,1.110695219293891833e-04
5.260000000000000000e+02,1.512006317155063090e-02,1.080651139909997478e-04
5.270000000000000000e+02,2.815404914793372126e-02,1.487125148503789997e-04
5.280000000000000000e+02,6.629054398968815993e-03,6.296844243129862606e-05
5.290000000000000000e+02,1.170419127111881931e-02,8.603974898914027488e-05
5.300000000000000000e+02,9.994228047095240000e-03,8.007593715542686433e-05
5.310000000000000000e+02,1.824243236940354188e-02,1.109437202540509927e-04
5.320000000000000000e+02,8.262084858305752261e-03,7.513987782120399119e-05
5.330000000000000000e+02,1.489904158806800924e-02,1.026903864206474276e-04
5.340000000000000000e+02,1.328132805406302165e-02,9.790030299626999557e-05
5.350000000000000000e+02,2.465164330390095734e-02,1.358887126055122749e-04
5.360000000000000000e+02,7.132653411097824268e-03,6.954733572108068600e-05
5.370000000000000000e+02,1.276571823803335400e-02,9.588200667661073574e-05
5.380000000000000000e+02,1.108727137057483221e-02,9.017324975758790780e-05
5.390000000000000000e+02,2.050622018999606264e-02,1.266442717660815921e-04
5.400000000000000000e+02,9.421895195826887268e-03,8.494091251075362812e-05
5.410000000000000000e+02,1.728991231579705967e-02,1.173426787315396969e-04
5.420000000000000000e+02,1.581061162267997922e-02,1.145918212929562926e-04
5.430000000000000000e+02,2.966332341736927641e-02,1.589895746515662461e-04
5.440000000000000000e+02,6.456170215636491960e-03,6.121342896033614921e-05
5.450000000000000000e+02,1.131085569873452150e-02,8.279552944836883672e-05
5.460000000000000000e+02,9.751160572826862369e-03,7.945674773458001594e-05
5.470000000000000000e+02,1.761898199528455847e-02,1.073346362590003872e-04
5.480000000000000000e+02,7.946187343135475284e-03,7.171805380603060145e-05
5.490000000000000000e+02,1.424323762139305394e-02,9.798045531589290617e-05
5.500000000000000000e+02,1.278096621134504687e-02,9.489394197355967460e-05
5.510000000000000000e+02,2.358249455067142758e-02,1.308222294995597663e-04
5.520000000000000000e+02,6.808612408377229946e-03,6.677129407090807479e-05
5.530000000000000000e+02,1.201192262303829236e-02,9.059829921219309694e-05
5.540000000000000000e+02,1.051501565537601643e-02,8.712172438471058955e-05
5.550000000000000000e+02,1.913572086975723341e-02,1.185260336676924098e-04
5.560000000000000000e+02,8.760972330726682702e-03,7.905570305543191390e-05
5.570000000000000000e+02,1.595343835304677618e-02,1.087033094946773153e-04
5.580000000000000000e+02,1.456837249869853343e-02,1.067767008977005104e-04
5.590000000000000000e+02,2.711511105097830221e-02,1.473950322162535982e-04
5.600000000000000000e+02,6.335471583522856408e-03,6.214195017516680537e-05
5.610000000000000000e+02,1.120956717120855962e-02,8.422144759235749743e-05
5.620000000000000000e+02,9.659247546941042081e-03,8.053246626307337876e-05
5.630000000000000000e+02,1.762962591724842945e-02,1.111277310392628787e-04
5.640000000000000000e+02,7.847278452157973455e-03,7.255736762135882713e-05
5.650000000000000000e+02,1.428984212555736363e-02,1.007770355228918935e-04
5.660000000000000000e+02,1.288466863352060246e-02,9.840677476496608323e-05
5.670000000000000000e+02,2.397100458141416396e-02,1.371774979161398422e-04
5.680000000000000000e+02,6.990137920334935431e-03,7.255172301687796651e-05
5.690000000000000000e+02,1.243545631659775941e-02,9.733342012613567442e-05
5.700000000000000000e+02,1.094000917503237802e-02,9.411667806687136007e-05
5.710000000000000000e+02,2.008733074767887761e-02,1.283847958992393053e-04
5.720000000000000000e+02,9.207467669725417914e-03,8.653731223598165980e-05
5.730000000000000000e+02,1.695985983356461044e-02,1.190572108447307488e-04
5.740000000000000000e+02,1.560179832858219796e-02,1.174564245594626407e-04
5.750000000000000000e+02,2.932801978789642550e-02,1.629772057566344359e-04
5.760000000000000000e+02,6.103509160228073882e-03,5.947861866091739213e-05
5.770000000000000000e+02,1.071423084475099999e-02,8.024916044342301634e-05
5.780000000000000000e+02,9.275995060302317380e-03,7.702100515143584392e-05
5.790000000000000000e+02,1.680749822568893340e-02,1.045283070189750890e-04
5.800000000000000000e+02,7.530085550963878417e-03,6.992599977574677462e-05
5.810000000000000000e+02,1.354912817854806752e-02,9.567309546620597551e-05
5.820000000000000000e+02,1.219696327754482557e-02,9.193482840176388422e-05
5.830000000000000000e+02,2.251627833506837650e-02,1.268725066430796363e-04
5.840000000000000000e+02,6.384691337466240346e-03,6.425882691817184271e-05
5.850000000000000000e+02,1.132111518054455465e-02,8.653610441275002489e-05
5.860000000000000000e+02,9.919075278423726202e-03,8.435012806213628442e-05
5.870000000000000000e+02,1.814600150264054565e-02,1.142677656138015594e-04
5.880000000000000000e+02,8.356141117677092986e-03,7.766053851828092413e-05
5.890000000000000000e+02,1.524441274905949904e-02,1.064357329907039744e-04
5.900000000000000000e+02,1.380784695564955464e-02,1.030258148077287724e-04
5.910000000000000000e+02,2.578111784192174682e-02,1.421742944080872217e-04
5.920000000000000000e+02,5.926768435783684105e-03,5.963569577809268692e-05
5.930000000000000000e+02,1.055710372958332255e-02,8.227975380394310996e-05
5.940000000000000000e+02,9.075796983681619357e-03,7.767749725842274693e-05
5.950000000000000000e+02,1.663040399188548193e-02,1.077852756935288638e-04
5.960000000000000000e+02,7.469662691988051238e-03,7.063034369872756599e-05
5.970000000000000000e+02,1.357657981484383311e-02,9.794740637681373981e-05
5.980000000000000000e+02,1.212707358894497128e-02,9.380036601355716650e-05
5.990000000000000000e+02,2.261112204450368979e-02,1.312442190092914210e-04
